Family Health Center of Harlem,1824 Madison Avenue,Aerobics & Cardio Kick Dance ,Wednesday,7:00 p.m.,60min,10035,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Harlem Hospital Center,506 Lenox Avenue,Afro-Caribbean Cardio ,Wednesday,7:00 p.m.,60min,10037,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Harlem Hospital Center,506 Lenox Avenue,Afro-World Dance Fusion ,Tuesday,7:00 p.m.,60min,10037,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Asser Levy Recreation Center,392 Asser Levy Place,Beginner Yoga ,Thursday,12:00 p.m.,60min,10010,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
P.S. 189,2580 Amsterdam Avenue,Beginner's Boot Camp ,Thursday,9:00 a.m.,60min,10040,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
SCAN NY Lehman Village Cornerstone,1589 Madison Ave,Body Conditioning ,Saturday,11:00 a.m.,60min,10029,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
J. Hood Wright Recreation Center,351 Fort Washington Avenue,Cardio Blast Fitness ,Monday,6:30 p.m.,60min,10033,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
SCAN El Faro Beacon,2351 1st Avenue,Cardio Conditioning ,Tuesday,6:00 p.m.,60min,10035,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Recreation Center 54,348 East 54th Street,Cardio Kick Dance ,Thursday,6:15 p.m.,60min,10022,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
S.C.A.N. East River Houses,404 East 104th St,Cardio Kick Punch Fitness ,Monday,8:30 p.m.,60min,10029,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Chelsea Recreation Center,430 West 25th Street,Cardio Sculpt ,Sunday,12:00 p.m.,60min,10001,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Harlem Hospital Center,506 Lenox Avenue,Cardio Sculpt Class ,Friday,7:00 p.m.,60min,10037,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Metropolitan Hospital,"1901 1st Avenue, 11th floor Gymnasium Mental Health Building",Cardio Sculpt Class ,Thursday,5:15 p.m.,45min,10029,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Harlem Hospital Center,506 Lenox Avenue,Cardio Soul Fusion Fitness ,Thursday,6:00 p.m.,60min,10037,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Gertrude Ederle Recreation Center,232 West 60th Street,Cardio and Toning ,Saturday,11:00 a.m.,60min,10019,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Polo Ground Senior Center,2965 8th Avenue,Chair Yoga ,Wednesday,11:30 a.m.,60min,10039,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Thomas Jefferson Recreation Center,2180 First Avenue & E. 112 Street,Core Zone ,Thursday,7:00 p.m.,60min,10029,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Louis D. Brandeis High School,145 W 84th St,Dance Aerobics ,Thursday,7:00 p.m.,60min,10024,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Louis D. Brandeis High School (Goddard Riverside Beacon),145 W 84th St. (btn Amsterdam and Columbus),Dance Aerobics ,Thursday,7:00 p.m.,60min,10024,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Chelsea Recreation Center,430 West 25th Street,Dance Fitness ,Tuesday,7:00 p.m.,60min,10001,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Harlem Hospital Center,506 Lenox Avenue,Dance Fitness ,Tuesday,6:00 p.m.,60min,10037,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Lenox Hill Neighborhood House Senior Center,343 East 70th Street at 1st,Dance Fitness ,Sunday,7:00 p.m.,60min,10021,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Interchurch Center,475 Riverside Drive,Feldenkrais Awareness Through Movement ,Friday,12:00 p.m.,60min,10115,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Two Bridges Neighborhood Council,82 Rutgers Slip,Hip Hop Body Burn ,Tuesday,6:30 p.m.,60min,10002,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Harlem Hospital Center,506 Lenox Avenue,IntenSati ,Wednesday,6:00 p.m.,60min,10037,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Lenox Hill Neighborhood House Senior Center,343 East 70th Street at 1st,Intro to Fitness ,Monday,6:30 p.m.,60min,10021,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Hudson Guild: Elliott Community Center,441 West 26th Street,Korean Dance: Traditional and Fusion ,Monday,7:30 p.m.,60min,10001,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
King Towers Cornerstone Community Center,2 West 115th Street,Low Impact Fitness ,Monday,6:00 p.m.,60min,10026,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Lincoln Square Neighborhood Center,250 West 65th Street,Low Impact Fitness ,Friday,10:00 a.m.,60min,10023,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
African Services Committee,429 W 127th St.,Old School R&B Dance Fitness ,Monday,6:00 p.m.,60min,10027,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Harlem Hospital Center,506 Lenox Avenue,Physical Revival ,Friday,6:00 p.m.,60min,10037,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Harlem Hospital Center,506 Lenox Avenue,Rhythm of the Beat and Soul ,Monday,6:00 p.m.,60min,10037,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
J. Hood Wright Recreation Center,351 Fort Washington Avenue,STRONG by Zumba ,Wednesday,6:30 p.m.,60min,10033,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Henry Street Settlement,334 Madison St. Lower Level,Senior Boot Camp ,Friday,5:00 p.m.,60min,10002,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Harlem Hospital Center,506 Lenox Avenue,Soca/Dance Fitness ,Monday,7:00 p.m.,60min,10037,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Jackie Robinson Recreation Center,85 Bradhurst Avenue,Step & Sculpt ,Wednesday,6:00 p.m.,60min,10039,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Thomas Jefferson Recreation Center,2180 First Avenue & E. 112 Street,Step and Sculpt ,Saturday,9:00 a.m.,60min,10029,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Thomas Jefferson Recreation Center,2180 First Avenue & E. 112 Street,Strength Training ,Thursday,6:00 p.m.,60min,10029,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Harlem Hospital Center,506 Lenox Avenue,Strong by Zumba ,Thursday,7:00 p.m.,60min,10037,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Alfred E. Smith Recreation Center,80 Catherine Street,Super Fun Dance Time ,Monday,6:00 p.m.,60min,10038,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Central Park Gardens Community Room,50 West 97th Street,Sweat Sculpt ,Monday,6:00 p.m.,60min,10025,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Pelham Fritz Recreation Center,18 Mount Morris Park West,Total Body Blast ,Tuesday,6:30 p.m.,60min,10027,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Highbridge Recreation Center,2301 Amsterdam Avenue,Total Body Conditioning ,Thursday,7:00 p.m.,60min,10033,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Gertrude Ederle Recreation Center,232 West 60th Street,Total Body Tabata ,Saturday,2:00 p.m.,60min,10019,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
JCC of Harlem,318 W 118th St.,Total Body Tone ,Wednesday,7:00 p.m.,60min,10026,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
"East Harlem Asthma Center, East and Central Harlem DPHO",161-169 East 110th Street,Total Body Toning (Bilingual) ,Monday,12:00 p.m.,60min,10029,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
SCAN El Faro Beacon,2351 1st Avenue,Total Body Workout ,Thursday,6:00 p.m.,60min,10035,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
SCAN El Faro Beacon,2351 1st Avenue,Total Body w/ Abs & Glutes ,Saturday,4:00 p.m.,60min,10035,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Harlem Hospital Center,506 Lenox Avenue,Wine & Werk Afro-Caribbean Dance ,Friday,7:00 p.m.,60min,10037,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Gertrude Ederle Recreation Center,232 West 60th Street,Yoga ,Thursday,5:00 p.m.,60min,10019,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Highbridge Recreation Center,2301 Amsterdam Avenue,Zumba ,Tuesday,6:00 p.m.,60min,10033,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
P.S. 87,160 W. 78th St.,Zumba ,Thursday,5:30 p.m.,60min,10024,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Ryan/Chelsea-Clinton Community Health Center,"645 10th Ave, New York, NY 10019",Zumba ,Wednesday,6:00 p.m.,60min,10036,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Ryan/Chelsea-Clinton Community Health Center,"645 10th Ave, New York, NY 10019",Zumba ,Friday,5:30 p.m.,60min,10036,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
J. Hood Wright Recreation Center,351 Fort Washington Avenue,Zumba and Toning ,Saturday,10:00 a.m.,60min,10033,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Pomonok Senior Center,67-09 Kissena Blvd.,Ballet Fitness ,Monday,2:00 p.m.,60min,11367,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Queens Library - Corona,38-23 104th St,Beginner Yoga ,Monday,10:30 a.m.,60min,11368,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
IS 10 The Horace Greeley MS Variety Boys & Girls Beacon,45-11 31st Ave Long Island City,Bilingual Boot Camp ,Monday,6:30 p.m.,60min,11103,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
P.S. 19/HANAC Corona Beacon,"98-02 Roosevelt Ave,",Bilingual Dance Fitness ,Monday,6:00 p.m.,60min,11368,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
P.S/ I.S 102 Queens,55-24 Van Horn Street,Bilingual Dance Fitness ,Tuesday,9:30 a.m.,60min,11373,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Queens Community House Beacon @ JHS 190,68-17 Austin St.,Bilingual Dance Fitness ,Thursday,6:30 p.m.,60min,11375,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Jamaica Hospital Medical Center - MediFit Gym,134-20 Jamaica Avenue,Bilingual Dance Fitness - Move to the Beat ,Tuesday,1:15 p.m.,60min,11418,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
RAICES Corona Senior Center,10724 Corona Ave,Bilingual Senior Dance Fitness ,Wednesday,10:00 a.m.,60min,11368,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
I.S. 141 The Steinway School,37-11 21st Ave,Boot Camp ,Thursday,7:00 p.m.,60min,11105,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Jamaica Hospital Medical Center - MediFit Gym,134-20 Jamaica Avenue,Boot Camp ,Monday,1:15 p.m.,60min,11418,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
A.R.R.O.W. Field House,35-30 35th Street,Bootcamp ,Tuesday,6:15 p.m.,60min,11106,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
First Presbyterian Church of St. Albans,"190-04 119th Ave St. Albans, NY",Cardio Dance Fitness ,Saturday,9:00 a.m.,60min,11412,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Grace Lutheran Church Gymanasium,"102-03 Springfield Blvd, Queens Village,",Cardio Dance Fitness ,Saturday,10:00 a.m.,60min,11429,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
St. Albans Congregational Church Robert Ross Johnson Family Life Center,172-17 Linden Boulevard,Cardio Dance Fitness ,Monday,6:30 p.m.,60min,11434,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Queens Community House Beacon @JHS 210,93-11 101st Ave.,Cardio Kickboxing ,Wednesday,8:00 p.m.,60min,11416,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Kew Gardens Community Center,80-02 Kew Gardens Rd. Kew Gardens,Cardio Sculpt ,Monday,11:00 a.m.,60min,11415,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Make the Road NY,92-10 Roosevelt Avenue,Cardio Sculpt ,Tuesday,6:00 p.m.,60min,11372,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
P.S. 149 Beacon The Christa McAuliffe School,"93-11 34th Ave, Jackson Heights",Cardio Sculpt ,Wednesday,6:00 p.m.,60min,11372,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Queens Library - Woodside,54-22 Skillman Ave,Cardio Sculpt ,Saturday,4:00 p.m.,60min,11377,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
South Jamaica II Houses - Cornerstone Community Center,109-04 160th St. Jamaica,Cardio Sculpt ,Saturday,12:30 p.m.,60min,11433,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
P.S. 361 Beacon - Woodside on the Move,39-7 57th St.,Cardio Sculpt with Misty ,Monday,6:45 p.m.,60min,11377,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Queens Library - Rego Park,"91-41 63rd Dr, Rego Park, NY",Chair Yoga ,Monday,1:30 p.m.,60min,11374,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Jacob Riis Neighborhood Settlement House,"10-25 41st Ave, Long Island City",Dance Aerobics ,Wednesday,7:30 p.m.,60min,11101,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Lost Battalion Hall Recreation Center,93-29 Queens Boulevard,Dance Fitness ,Monday,6:00 p.m.,60min,11374,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Make the Road NY,92-10 Roosevelt Avenue,Dance Fitness ,Friday,6:00 p.m.,60min,11372,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
New York Hall of Science,47-01 111th St.,Dance Fitness ,Thursday,10:00 a.m.,60min,11368,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Queens Center for Progress,249-16 Grand Central Parkway,Dance Fitness ,Wednesday,5:00 p.m.,60min,11426,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Queens Library - Queens Village,94-11 217 St. Queens Village,Dance Fitness ,Monday,6:30 p.m.,60min,11428,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
St. Albans Congregational Church Robert Ross Johnson Family Life Center,172-17 Linden Boulevard,Dance Fitness ,Saturday,10:00 a.m.,60min,11434,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
NYC Health + Hospitals/Elmhurst,79-01 Broadway Room D4-17A,Dance Fitness (Bilingual) ,Tuesday,6:00 p.m.,60min,11373,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
P.S. 149 Beacon The Christa McAuliffe School,"93-11 34th Ave, Jackson Heights",Dance Fitness (Bilingual) ,Saturday,10:15 a.m.,60min,11372,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Hollis Avenue Congregational Church,211 - 04 Hollis Avenue,Dazzlin' Dancin' ,Thursday,7:00 p.m.,60min,11429,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Jamaica Hospital Medical Center - MediFit Gym,134-20 Jamaica Avenue,Gentle Yoga ,Wednesday,12:15 p.m.,60min,11418,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Lost Battalion Hall Recreation Center,93-29 Queens Boulevard,Gentle Yoga with Melissa ,Friday,12:00 p.m.,60min,11374,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
Queens Library - Ridgewood,20-12 Madison St. Ridgewood,High Intensity Interval Training (HIIT) ,Thursday,6:30 p.m.,60min,11385,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
P.S. 149 Beacon The Christa McAuliffe School,"93-11 34th Ave, Jackson Heights",IntenSati ,Saturday,11:30 a.m.,60min,11372,Free,https://www.nycgovparks.org/programs/recreation/shape-up-nyc?fbclid=IwAR2fu7flf3TdXJicDvHYsTDBBlI054ECUvKGhAjR6nqKj4CQbiDvURdegLk
